Country;Variable;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Switzerland;Financial Institutions Index;0.68;0.69;0.78;0.8;0.81;0.82;0.83;0.85;0.82;0.84;0.83;0.84;0.84;0.84;0.85;0.86;0.88;0.96;0.99;0.97;0.95;0.93;0.92;0.94;0.93;0.95;0.98;0.98;0.94;0.96;0.97;0.98;0.99;1;0.99;0.99;0.98;0.97;0.96;0.93;0.94
Switzerland;Financial Markets Access Index;0.09;0.1;0.16;0.18;0.62;0.64;0.65;0.65;0.65;0.67;0.66;0.68;0.68;0.73;0.78;0.79;0.83;0.95;1;1;0.98;1;0.95;0.97;0.97;0.96;0.94;0.93;0.94;0.95;0.9;0.93;0.97;0.97;0.97;0.97;0.97;0.97;0.92;0.92;0.92
Switzerland;Financial Markets Depth Index;0.34;0.34;0.34;0.35;0.37;0.48;0.51;0.48;0.5;0.56;0.52;0.43;0.44;0.7;0.76;0.8;0.82;0.9;0.9;0.92;0.95;0.96;0.99;0.98;0.77;0.79;0.81;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99;0.99
Switzerland;Financial Markets Efficiency Index;1;1;1;1;1;1;1;1;1;1;1;0.48;0.46;0.85;1;0.99;1;1;1;0.85;0.99;1;0.99;0.76;0.07;0.07;0.08;1;1;0.89;0.88;0.94;0.59;0.56;0.61;0.78;0.75;0.68;0.8;0.65;0.81
Switzerland;Financial Markets Index;0.47;0.47;0.5;0.51;0.65;0.7;0.71;0.71;0.71;0.74;0.72;0.53;0.53;0.77;0.85;0.87;0.89;0.96;0.98;0.94;0.98;1;0.99;0.92;0.62;0.63;0.63;0.99;0.99;0.96;0.94;0.97;0.87;0.86;0.88;0.93;0.92;0.9;0.92;0.87;0.92
Syrian Arab Rep.;Financial Development Index;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.1;0.1;0.1;0.09;0.09;0.09;0.1;0.09;0.11;0.11;0.09;0.09;0.1;0.1;0.07;0.09;0.11;0.09;0.11;0.1;0.1;0.09;0.1;0.11;0.12;0.12;0.1;0.09;0.1;0.11
Syrian Arab Rep.;Financial Institutions Access Index;0.02;0.02;0.02;0.03;0.03;0.03;0.03;0.03;0.02;0.03;0.03;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.03;0.04;0.04;0.04;0.04;0.04;0.05;0.07;0.08;0.08;0.08;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09
Syrian Arab Rep.;Financial Institutions Depth Index;0.02;0.02;0.02;0.03;0.03;0.03;0.03;0.02;0.02;0.03;0.03;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.03;0.03;0.03;0.03;0.04;0.04;0.05;0.04;0.05;0.05;0.06;0.06;0.06;0.05;0.05;0.05;0.05;0.05;0.05;0.04;0.04;0.04
Syrian Arab Rep.;Financial Institutions Efficiency Index;0.59;0.59;0.59;0.6;0.6;0.6;0.6;0.59;0.59;0.59;0.59;0.6;0.6;0.59;0.58;0.58;0.58;0.64;0.58;0.71;0.7;0.6;0.6;0.6;0.6;0.36;0.53;0.68;0.52;0.61;0.53;0.53;0.44;0.52;0.64;0.68;0.67;0.51;0.49;0.53;0.63
Syrian Arab Rep.;Financial Institutions Index;0.17;0.17;0.17;0.18;0.18;0.18;0.18;0.17;0.17;0.18;0.18;0.19;0.19;0.19;0.18;0.18;0.18;0.2;0.18;0.21;0.21;0.18;0.18;0.19;0.19;0.13;0.17;0.21;0.17;0.21;0.2;0.2;0.17;0.19;0.22;0.23;0.23;0.19;0.18;0.19;0.22
Syrian Arab Rep.;Financial Markets Access Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Syrian Arab Rep.;Financial Markets Depth Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Syrian Arab Rep.;Financial Markets Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Syrian Arab Rep.;Financial Markets Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan, Rep. of;Financial Development Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0.08;0.09;0.08;0.06;0.06;0.06;0.06;0.08;0.08;0.09;0.08;0.11;0.11;0.12;0.13;0.13;0.14;0.13;0.13;0.13;0.16
Tajikistan, Rep. of;Financial Institutions Access Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0.06;0.07;0.08;0.07;0.06;0.06;0.06;0.06;0.07;0.07;0.08;0.1;0.23;0.25;0.3;0.33;0.35;0.38;0.33;0.31;0.37;0.4
Tajikistan, Rep. of;Financial Institutions Depth Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04;0.03;0.04;0.05;0.04;0.04;0.02;0.04;0.04;0.05;0.04;0.04;0.04;0.04;0.04;0.04;0.05;0.05;0.05;0.04;0.03;0.03;0.04
Tajikistan, Rep. of;Financial Institutions Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38;0.34;0.43;0.49;0.4;0.28;0.29;0.26;0.28;0.41;0.42;0.51;0.33;0.34;0.33;0.34;0.35;0.31;0.37;0.38;0.4;0.33;0.49
Tajikistan, Rep. of;Financial Institutions Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.13;0.16;0.18;0.15;0.11;0.11;0.11;0.12;0.16;0.16;0.18;0.14;0.2;0.21;0.24;0.25;0.25;0.28;0.25;0.25;0.26;0.31
Tajikistan, Rep. of;Financial Markets Access Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan, Rep. of;Financial Markets Depth Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
Tajikistan, Rep. of;Financial Markets Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tajikistan, Rep. of;Financial Markets Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tanzania, United Rep. of;Financial Development Index;0.13;0.12;0.13;0.13;0.13;0.15;0.14;0.17;0.16;0.17;0.16;0.16;0.13;0.13;0.11;0.11;0.1;0.08;0.08;0.05;0.09;0.07;0.08;0.09;0.09;0.09;0.1;0.11;0.11;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.09;0.09;0.09;0.09
Tanzania, United Rep. of;Financial Institutions Access Index;0;0;0;0;0;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0.02;0.02;0.02;0.03;0.04;0.04;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05
Tanzania, United Rep. of;Financial Institutions Depth Index;0.07;0.06;0.07;0.07;0.07;0.09;0.08;0.12;0.11;0.13;0.13;0.13;0.09;0.1;0.09;0.06;0.06;0.05;0.04;0.04;0.04;0.04;0.04;0.05;0.05;0.04;0.06;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.08;0.09;0.08;0.08;0.08;0.08;0.08
Tanzania, United Rep. of;Financial Institutions Efficiency Index;0.83;0.8;0.83;0.82;0.82;0.88;0.86;0.91;0.89;0.89;0.89;0.89;0.74;0.76;0.67;0.64;0.62;0.51;0.53;0.28;0.55;0.44;0.46;0.52;0.53;0.54;0.57;0.62;0.59;0.56;0.5;0.5;0.53;0.5;0.47;0.46;0.44;0.41;0.4;0.39;0.42
Tanzania, United Rep. of;Financial Institutions Index;0.25;0.23;0.25;0.24;0.24;0.27;0.26;0.29;0.28;0.29;0.29;0.29;0.23;0.24;0.21;0.19;0.18;0.16;0.16;0.09;0.16;0.13;0.14;0.16;0.16;0.16;0.18;0.2;0.2;0.19;0.18;0.18;0.19;0.18;0.18;0.18;0.17;0.16;0.16;0.16;0.17
Tanzania, United Rep. of;Financial Markets Access Index;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tanzania, United Rep. of;Financial Markets Depth Index;0.01;0.01;0.01;0.01;0.03;0.05;0.05;0.09;0.08;0.09;0.07;0.04;0.04;0.03;0.03;0.03;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.01;0.02;0.02;0.01;0.01;0.03
Tanzania, United Rep. of;Financial Markets Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0
Tanzania, United Rep. of;Financial Markets Index;0.01;0;0.01;0.01;0.01;0.02;0.02;0.04;0.03;0.04;0.03;0.02;0.02;0.01;0.01;0.01;0.01;0;0;0;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.02;0.01;0.01;0.01;0.01;0.01;0.02;0.01;0.01;0.01;0.01
Thailand;Financial Development Index;0.32;0.33;0.32;0.33;0.38;0.42;0.4;0.4;0.36;0.34;0.39;0.36;0.46;0.48;0.49;0.44;0.33;0.47;0.45;0.45;0.44;0.49;0.49;0.55;0.54;0.53;0.52;0.51;0.56;0.59;0.63;0.64;0.64;0.69;0.71;0.71;0.73;0.7;0.72;0.7;0.74
Thailand;Financial Institutions Access Index;0.13;0.12;0.14;0.15;0.13;0.15;0.14;0.14;0.14;0.14;0.15;0.17;0.16;0.18;0.19;0.21;0.21;0.22;0.19;0.18;0.17;0.17;0.17;0.17;0.18;0.23;0.29;0.33;0.41;0.45;0.49;0.52;0.55;0.59;0.64;0.64;0.64;0.63;0.63;0.63;0.62
Thailand;Financial Institutions Depth Index;0.13;0.14;0.14;0.17;0.18;0.19;0.18;0.19;0.21;0.23;0.27;0.29;0.31;0.35;0.39;0.41;0.41;0.42;0.4;0.39;0.36;0.35;0.37;0.39;0.39;0.38;0.39;0.41;0.4;0.45;0.45;0.48;0.52;0.55;0.6;0.61;0.6;0.6;0.6;0.59;0.64
Thailand;Financial Institutions Efficiency Index;0.78;0.75;0.79;0.8;0.71;0.76;0.72;0.73;0.73;0.69;0.72;0.72;0.73;0.74;0.75;0.75;0.71;0.61;0.55;0.51;0.62;0.76;0.64;0.67;0.72;0.73;0.68;0.63;0.69;0.68;0.69;0.7;0.7;0.71;0.7;0.69;0.69;0.68;0.69;0.7;0.68
Thailand;Financial Institutions Index;0.31;0.31;0.33;0.35;0.32;0.34;0.32;0.33;0.34;0.34;0.37;0.38;0.39;0.42;0.44;0.46;0.45;0.43;0.39;0.38;0.39;0.42;0.4;0.42;0.43;0.45;0.47;0.48;0.53;0.56;0.58;0.61;0.64;0.67;0.72;0.72;0.71;0.71;0.71;0.71;0.72
Thailand;Financial Markets Access Index;0.15;0.16;0.15;0.15;0.22;0.23;0.23;0.22;0.18;0.16;0.15;0.17;0.18;0.2;0.21;0.22;0.24;0.27;0.32;0.33;0.33;0.31;0.3;0.35;0.34;0.37;0.35;0.39;0.39;0.41;0.39;0.39;0.39;0.38;0.38;0.39;0.43;0.44;0.44;0.43;0.41
Thailand;Financial Markets Depth Index;0.15;0.16;0.14;0.15;0.21;0.23;0.23;0.22;0.18;0.16;0.14;0.18;0.38;0.53;0.52;0.45;0.27;0.26;0.36;0.4;0.29;0.36;0.38;0.61;0.56;0.51;0.48;0.48;0.35;0.49;0.59;0.56;0.68;0.64;0.72;0.68;0.74;0.74;0.7;0.73;0.75
Thailand;Financial Markets Efficiency Index;0.67;0.71;0.64;0.65;0.92;1;0.98;0.95;0.77;0.68;0.95;0.63;1;0.84;0.79;0.52;0.09;0.95;0.82;0.81;0.82;1;1;1;1;0.89;0.85;0.71;1;0.88;0.99;0.99;0.76;1;0.89;0.96;1;0.76;0.95;0.8;1
Thailand;Financial Markets Index;0.32;0.34;0.3;0.31;0.44;0.48;0.47;0.45;0.37;0.32;0.4;0.32;0.52;0.53;0.51;0.4;0.21;0.49;0.5;0.51;0.47;0.55;0.55;0.66;0.64;0.59;0.56;0.53;0.57;0.59;0.66;0.65;0.62;0.68;0.67;0.68;0.73;0.66;0.71;0.66;0.73
Timor-Leste, Dem. Rep. of;Financial Development Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0.07;0.08;0.09;0.09;0.08;0.08;0.08;0.08;0.08;0.09;0.1;0.1;0.09;0.09;0.1;0.1;0.1;0.1
Timor-Leste, Dem. Rep. of;Financial Institutions Access Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0.02;0.02;0.03;0.03;0.03;0.03;0.03;0.03;0.06;0.06;0.07;0.08;0.09;0.08;0.11;0.12;0.11;0.12
Timor-Leste, Dem. Rep. of;Financial Institutions Depth Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0.04;0.04;0.05;0.04;0.03;0.03;0.02;0.02;0.03;0.02;0.02;0.02;0.02;0.03;0.03;0.03;0.04
Timor-Leste, Dem. Rep. of;Financial Institutions Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0.5;0.55;0.55;0.53;0.51;0.51;0.51;0.51;0.57;0.59;0.59;0.51;0.51;0.52;0.51;0.5;0.51
Timor-Leste, Dem. Rep. of;Financial Institutions Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.14;0.15;0.17;0.18;0.16;0.16;0.15;0.15;0.16;0.18;0.19;0.2;0.18;0.18;0.19;0.2;0.19;0.2
Timor-Leste, Dem. Rep. of;Financial Markets Access Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Timor-Leste, Dem. Rep. of;Financial Markets Depth Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Timor-Leste, Dem. Rep. of;Financial Markets Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Timor-Leste, Dem. Rep. of;Financial Markets Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Togo;Financial Development Index;0.09;0.08;0.09;0.08;0.08;0.07;0.08;0.09;0.08;0.07;0.07;0.08;0.08;0.09;0.09;0.09;0.09;0.1;0.09;0.09;0.1;0.08;0.07;0.07;0.12;0.1;0.09;0.11;0.12;0.11;0.1;0.13;0.12;0.12;0.11;0.1;0.16;0.17;0.17;0.18;0.18
Togo;Financial Institutions Access Index;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.01;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.04;0.05;0.06;0.06;0.06;0.07;0.07;0.08;0.08;0.09;0.08;0.09;0.09;0.09
Togo;Financial Institutions Depth Index;0.07;0.06;0.07;0.06;0.06;0.05;0.06;0.07;0.06;0.06;0.06;0.06;0.06;0.07;0.06;0.06;0.06;0.06;0.07;0.06;0.06;0.06;0.06;0.06;0.06;0.07;0.07;0.09;0.08;0.08;0.09;0.11;0.12;0.13;0.13;0.13;0.14;0.13;0.13;0.13;0.13
Togo;Financial Institutions Efficiency Index;0.51;0.46;0.5;0.43;0.43;0.38;0.46;0.48;0.45;0.4;0.41;0.45;0.45;0.5;0.5;0.53;0.51;0.59;0.52;0.52;0.62;0.47;0.36;0.36;0.76;0.54;0.52;0.58;0.6;0.51;0.43;0.6;0.57;0.51;0.41;0.3;0.62;0.62;0.64;0.63;0.61
Togo;Financial Institutions Index;0.17;0.15;0.16;0.14;0.14;0.13;0.15;0.16;0.15;0.13;0.13;0.15;0.15;0.17;0.16;0.17;0.16;0.18;0.17;0.17;0.19;0.15;0.12;0.13;0.23;0.18;0.17;0.2;0.21;0.19;0.18;0.23;0.23;0.22;0.2;0.17;0.26;0.25;0.26;0.25;0.25
Togo;Financial Markets Access Index;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.03;0.02;0.03;0.03
Togo;Financial Markets Depth Index;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.03;0.03;0.03;0.03;0.03;0.05;0.03;0.02;0.02;0.01;0.01;0.05;0.07;0.12;0.2;0.18;0.24;0.24
Togo;Financial Markets Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Togo;Financial Markets Index;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.02;0.02;0.01;0.01;0.01;0.02;0.03;0.05;0.09;0.07;0.1;0.1
Tonga;Financial Development Index;0.09;0.11;0.13;0.12;0.12;0.14;0.14;0.16;0.19;0.2;0.2;0.17;0.16;0.16;0.17;0.18;0.16;0.18;0.19;0.18;0.2;0.2;0.19;0.18;0.18;0.18;0.17;0.18;0.15;0.16;0.15;0.19;0.17;0.18;0.17;0.21;0.22;0.23;0.23;0.23;0.23
Tonga;Financial Institutions Access Index;0.18;0.22;0.27;0.25;0.26;0.31;0.3;0.36;0.44;0.47;0.46;0.39;0.37;0.37;0.39;0.39;0.38;0.4;0.41;0.39;0.42;0.42;0.39;0.36;0.37;0.33;0.32;0.33;0.39;0.37;0.37;0.37;0.35;0.37;0.33;0.47;0.5;0.57;0.55;0.55;0.55
Tonga;Financial Institutions Depth Index;0.02;0.03;0.03;0.03;0.03;0.04;0.04;0.04;0.05;0.06;0.06;0.05;0.05;0.05;0.06;0.07;0.07;0.08;0.08;0.07;0.08;0.08;0.08;0.08;0.08;0.1;0.09;0.1;0.1;0.09;0.08;0.06;0.06;0.06;0.06;0.06;0.07;0.07;0.07;0.07;0.07
Tonga;Financial Institutions Efficiency Index;0.31;0.38;0.46;0.42;0.44;0.51;0.5;0.56;0.64;0.66;0.65;0.57;0.55;0.55;0.59;0.58;0.51;0.54;0.63;0.63;0.67;0.67;0.65;0.61;0.6;0.63;0.64;0.63;0.33;0.41;0.41;0.7;0.63;0.63;0.66;0.69;0.71;0.71;0.69;0.69;0.69
Tonga;Financial Institutions Index;0.17;0.21;0.25;0.23;0.24;0.28;0.27;0.32;0.38;0.4;0.39;0.34;0.32;0.32;0.34;0.35;0.32;0.34;0.37;0.36;0.38;0.39;0.37;0.35;0.35;0.35;0.34;0.35;0.3;0.31;0.3;0.36;0.34;0.35;0.34;0.41;0.43;0.46;0.45;0.45;0.45
Tonga;Financial Markets Access Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tonga;Financial Markets Depth Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tonga;Financial Markets Efficiency Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tonga;Financial Markets Index;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Trinidad and Tobago;Financial Development Index;0.19;0.2;0.2;0.23;0.25;0.26;0.32;0.38;0.37;0.35;0.3;0.3;0.28;0.29;0.26;0.27;0.27;0.32;0.28;0.29;0.29;0.33;0.35;0.35;0.33;0.3;0.32;0.34;0.28;0.35;0.33;0.31;0.32;0.31;0.3;0.33;0.36;0.36;0.35;0.36;0.36
Trinidad and Tobago;Financial Institutions Access Index;0.16;0.18;0.19;0.23;0.24;0.24;0.28;0.3;0.27;0.26;0.25;0.25;0.24;0.24;0.22;0.23;0.23;0.26;0.24;0.24;0.25;0.28;0.29;0.3;0.28;0.28;0.28;0.28;0.28;0.29;0.31;0.3;0.31;0.32;0.33;0.33;0.33;0.33;0.32;0.33;0.32
Trinidad and Tobago;Financial Institutions Depth Index;0.28;0.31;0.32;0.39;0.41;0.41;0.44;0.45;0.43;0.43;0.38;0.4;0.43;0.43;0.4;0.44;0.41;0.49;0.43;0.44;0.44;0.56;0.61;0.63;0.54;0.45;0.43;0.55;0.35;0.48;0.41;0.39;0.43;0.44;0.46;0.54;0.59;0.61;0.58;0.64;0.67
Trinidad and Tobago;Financial Institutions Efficiency Index;0.44;0.49;0.5;0.59;0.62;0.61;0.71;0.75;0.68;0.65;0.66;0.63;0.57;0.56;0.53;0.52;0.57;0.6;0.54;0.57;0.59;0.59;0.62;0.62;0.64;0.64;0.63;0.62;0.57;0.66;0.67;0.59;0.62;0.57;0.53;0.53;0.63;0.62;0.63;0.66;0.63
Trinidad and Tobago;Financial Institutions Index;0.31;0.34;0.35;0.42;0.44;0.44;0.49;0.52;0.48;0.46;0.44;0.44;0.44;0.43;0.4;0.42;0.42;0.48;0.43;0.44;0.45;0.51;0.55;0.56;0.52;0.48;0.47;0.52;0.42;0.5;0.48;0.45;0.48;0.48;0.47;0.51;0.56;0.57;0.55;0.58;0.59
Trinidad and Tobago;Financial Markets Access Index;0.06;0.05;0.04;0.04;0.04;0.07;0.13;0.21;0.24;0.21;0.14;0.13;0.1;0.13;0.09;0.09;0.09;0.09;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.08;0.15;0.07;0.07;0.15;0.15;0.15;0.15;0.15;0.07;0.07;0.07;0.07;0.07;0.07;0.07
Trinidad and Tobago;Financial Markets Depth Index;0.09;0.08;0.06;0.06;0.06;0.11;0.2;0.31;0.33;0.31;0.21;0.2;0.15;0.2;0.14;0.15;0.19;0.27;0.21;0.22;0.22;0.23;0.24;0.22;0.22;0.2;0.27;0.27;0.24;0.3;0.26;0.24;0.23;0.2;0.21;0.25;0.29;0.28;0.27;0.22;0.22
Trinidad and Tobago;Financial Markets Efficiency Index;0.04;0.03;0.03;0.02;0.02;0.04;0.08;0.13;0.14;0.13;0.09;0.08;0.06;0.08;0.06;0.05;0.06;0.05;0.04;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05
Trinidad and Tobago;Financial Markets Index;0.07;0.06;0.04;0.04;0.04;0.08;0.14;0.22;0.24;0.22;0.15;0.14;0.11;0.14;0.1;0.1;0.12;0.15;0.12;0.13;0.13;0.13;0.13;0.13;0.12;0.12;0.17;0.14;0.13;0.18;0.16;0.15;0.15;0.14;0.12;0.13;0.15;0.14;0.14;0.12;0.12
Tunisia;Financial Development Index;0.14;0.15;0.16;0.16;0.17;0.19;0.19;0.21;0.21;0.22;0.2;0.19;0.19;0.19;0.19;0.19;0.16;0.17;0.16;0.16;0.17;0.17;0.17;0.17;0.16;0.17;0.17;0.17;0.19;0.19;0.22;0.21;0.22;0.2;0.22;0.23;0.23;0.24;0.24;0.23;0.24
Tunisia;Financial Institutions Access Index;0.1;0.12;0.13;0.13;0.13;0.14;0.14;0.14;0.14;0.16;0.15;0.16;0.16;0.16;0.17;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.17;0.17;0.17;0.18;0.19;0.22;0.23;0.25;0.28;0.28;0.3;0.31;0.33;0.34;0.36;0.38;0.39;0.39;0.4
Tunisia;Financial Institutions Depth Index;0.09;0.1;0.11;0.12;0.12;0.12;0.13;0.12;0.13;0.14;0.14;0.13;0.13;0.14;0.14;0.14;0.13;0.13;0.13;0.13;0.15;0.14;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.15;0.16;0.18;0.18;0.18;0.18;0.19;0.2;0.21;0.2;0.19;0.21
Tunisia;Financial Institutions Efficiency Index;0.45;0.48;0.51;0.51;0.51;0.53;0.54;0.53;0.54;0.56;0.57;0.55;0.56;0.54;0.57;0.55;0.55;0.55;0.56;0.56;0.56;0.56;0.53;0.54;0.53;0.54;0.5;0.52;0.57;0.58;0.54;0.54;0.55;0.48;0.57;0.56;0.57;0.57;0.57;0.57;0.55
Tunisia;Financial Institutions Index;0.2;0.22;0.23;0.24;0.24;0.25;0.26;0.25;0.25;0.28;0.27;0.27;0.27;0.27;0.28;0.27;0.27;0.27;0.27;0.27;0.28;0.28;0.27;0.27;0.27;0.28;0.28;0.29;0.31;0.32;0.33;0.34;0.35;0.34;0.37;0.38;0.39;0.4;0.4;0.4;0.41
Tunisia;Financial Markets Access Index;0.01;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.02;0.02
Tunisia;Financial Markets Depth Index;0.05;0.06;0.07;0.07;0.07;0.1;0.11;0.15;0.14;0.13;0.1;0.1;0.08;0.08;0.08;0.09;0.07;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.04;0.04;0.05;0.05;0.05;0.07;0.09;0.07;0.07;0.07;0.07;0.08;0.08;0.09;0.08;0.09;0.09
Tunisia;Financial Markets Efficiency Index;0.14;0.16;0.17;0.17;0.18;0.24;0.24;0.35;0.33;0.31;0.24;0.23;0.19;0.2;0.22;0.21;0.07;0.11;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.21;0.13;0.17;0.07;0.13;0.13;0.13;0.13;0.13;0.07;0.07
