Country;Variable;Percentile;Year;Value
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1991;0.284
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1992;0.2951
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1993;0.2944
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1994;0.2932
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1995;0.2854
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1996;0.2923
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1997;0.3011
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1998;0.3113
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;1999;0.3144
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2000;0.32
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2001;0.315
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2002;0.3099
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2003;0.3096
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2004;0.3141
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2005;0.3217
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2006;0.3256
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2007;0.33
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2008;0.3312
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2009;0.3215
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2010;0.3326
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2011;0.3436
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.357
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.3533
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.3587
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.3601
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.3568
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.3506
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.349
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.3487
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.3487
USA;"shweal_p99p100_z_US
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.3487
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1960;0.7158
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1961;0.718
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1962;0.7229
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1963;0.7224
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1964;0.722
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1965;0.7177
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1966;0.7136
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1967;0.7037
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1968;0.7195
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1969;0.693
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1970;0.7058
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1971;0.6925
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1972;0.704
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1973;0.6927
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1974;0.6769
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1975;0.6805
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1976;0.6634
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1977;0.6694
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1978;0.649
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1979;0.6635
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1980;0.6599
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1981;0.6558
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1982;0.6451
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1983;0.6395
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1984;0.642
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1985;0.6379
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1986;0.6392
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1987;0.6432
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1988;0.6555
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1989;0.6562
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1990;0.6576
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1991;0.658
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1992;0.6724
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1993;0.6747
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1994;0.6753
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1995;0.6612
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1996;0.665
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1997;0.6718
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1998;0.6787
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;1999;0.6787
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2000;0.6786
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2001;0.672
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2002;0.6726
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2003;0.674
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2004;0.6786
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2005;0.6792
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2006;0.68
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2007;0.6843
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2008;0.6944
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2009;0.6969
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2010;0.7088
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2011;0.7171
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.7256
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.7288
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.7285
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.7267
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.7224
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.7084
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.7068
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.7067
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.7067
USA;"shweal_p90p100_z_US
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.7067
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1960;0.1268
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1961;0.1253
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1962;0.1285
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1963;0.1299
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1964;0.1312
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1965;0.1303
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1966;0.1295
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1967;0.1238
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1968;0.1262
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1969;0.116
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1970;0.1069
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1971;0.1106
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1972;0.1107
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1973;0.1089
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1974;0.1037
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1975;0.1044
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1976;0.1034
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1977;0.1059
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1978;0.1036
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1979;0.1085
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1980;0.1043
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1981;0.1066
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1982;0.1099
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1983;0.1148
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1984;0.1215
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1985;0.123
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1986;0.1197
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1987;0.1323
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1988;0.1522
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1989;0.147
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1990;0.147
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1991;0.1365
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1992;0.1468
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1993;0.1414
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1994;0.1404
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1995;0.1452
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1996;0.1524
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1997;0.1598
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1998;0.1632
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;1999;0.1676
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2000;0.1735
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2001;0.166
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2002;0.161
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2003;0.1633
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2004;0.1706
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2005;0.1806
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2006;0.1852
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2007;0.1837
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2008;0.1794
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2009;0.1671
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2010;0.179
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2011;0.1808
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2012;0.1948
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2013;0.1847
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2014;0.1897
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2015;0.1889
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2016;0.1867
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2017;0.1905
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2018;0.1925
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2019;0.1906
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2020;0.1906
USA;"sptinc_p99p100_z_US
Pre-tax national income 
Top 1% | share
";p99p100;2021;0.1906
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1960;0.355
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1961;0.3561
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1962;0.3615
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1963;0.3659
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1964;0.3699
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1965;0.3665
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1966;0.3634
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1967;0.3526
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1968;0.355
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1969;0.341
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1970;0.3354
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1971;0.3409
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1972;0.3441
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1973;0.3462
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1974;0.3356
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1975;0.3396
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1976;0.3388
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1977;0.3429
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1978;0.3401
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1979;0.343
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1980;0.3385
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1981;0.3432
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1982;0.3461
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1983;0.3534
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1984;0.3649
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1985;0.3658
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1986;0.3634
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1987;0.3746
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1988;0.3925
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1989;0.3879
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1990;0.3876
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1991;0.3833
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1992;0.3943
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1993;0.3909
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1994;0.3915
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1995;0.399
USA;"sptinc_p90p100_z_US
Pre-tax national income 
Top 10% | share
";p90p100;1996;0.408
